MeterId,StartDate,EndDate,Value (kWh),Notes
10443720000759353,2018-08-16 18:00:00,2018-08-16 19:00:00,3.038,
10443720000759353,2018-08-16 19:00:00,2018-08-16 20:00:00,2.684,
10443720000759353,2018-08-16 20:00:00,2018-08-16 21:00:00,3.52,
10443720000759353,2018-08-16 21:00:00,2018-08-16 22:00:00,4.015,
10443720000759353,2018-08-16 22:00:00,2018-08-16 23:00:00,3.381,
10443720000759353,2018-08-16 23:00:00,2018-08-17 00:00:00,2.919,
10443720000759353,2018-08-17 00:00:00,2018-08-17 01:00:00,2.719,
10443720000759353,2018-08-17 01:00:00,2018-08-17 02:00:00,2.651,
10443720000759353,2018-08-17 02:00:00,2018-08-17 03:00:00,2.954,
10443720000759353,2018-08-17 03:00:00,2018-08-17 04:00:00,2.623,
10443720000759353,2018-08-17 04:00:00,2018-08-17 05:00:00,2.582,
10443720000759353,2018-08-17 05:00:00,2018-08-17 06:00:00,1.632,
10443720000759353,2018-08-17 06:00:00,2018-08-17 07:00:00,2.383,
10443720000759353,2018-08-17 07:00:00,2018-08-17 08:00:00,1.528,
10443720000759353,2018-08-17 08:00:00,2018-08-17 09:00:00,2.201,
10443720000759353,2018-08-17 09:00:00,2018-08-17 10:00:00,1.852,
10443720000759353,2018-08-17 10:00:00,2018-08-17 11:00:00,2.379,
10443720000759353,2018-08-17 11:00:00,2018-08-17 12:00:00,2.556,
10443720000759353,2018-08-17 12:00:00,2018-08-17 13:00:00,3.133,
10443720000759353,2018-08-17 13:00:00,2018-08-17 14:00:00,3.683,
10443720000759353,2018-08-17 14:00:00,2018-08-17 15:00:00,2.546,
10443720000759353,2018-08-17 15:00:00,2018-08-17 16:00:00,2.91,
10443720000759353,2018-08-17 16:00:00,2018-08-17 17:00:00,2.739,
10443720000759353,2018-08-17 17:00:00,2018-08-17 18:00:00,2.709,
10443720000759353,2018-08-17 18:00:00,2018-08-17 19:00:00,3.901,
10443720000759353,2018-08-17 19:00:00,2018-08-17 20:00:00,3.164,
10443720000759353,2018-08-17 20:00:00,2018-08-17 21:00:00,2.69,
10443720000759353,2018-08-17 21:00:00,2018-08-17 22:00:00,2.784,
10443720000759353,2018-08-17 22:00:00,2018-08-17 23:00:00,3.349,
10443720000759353,2018-08-17 23:00:00,2018-08-18 00:00:00,3.472,
10443720000759353,2018-08-18 00:00:00,2018-08-18 01:00:00,3.538,
10443720000759353,2018-08-18 01:00:00,2018-08-18 02:00:00,3.074,
10443720000759353,2018-08-18 02:00:00,2018-08-18 03:00:00,3.011,
10443720000759353,2018-08-18 03:00:00,2018-08-18 04:00:00,2.98,
10443720000759353,2018-08-18 04:00:00,2018-08-18 05:00:00,2.967,
10443720000759353,2018-08-18 05:00:00,2018-08-18 06:00:00,2.818,
10443720000759353,2018-08-18 06:00:00,2018-08-18 07:00:00,2.318,
10443720000759353,2018-08-18 07:00:00,2018-08-18 08:00:00,2.962,
10443720000759353,2018-08-18 08:00:00,2018-08-18 09:00:00,2.127,
10443720000759353,2018-08-18 09:00:00,2018-08-18 10:00:00,3.702,
10443720000759353,2018-08-18 10:00:00,2018-08-18 11:00:00,2.249,
10443720000759353,2018-08-18 11:00:00,2018-08-18 12:00:00,3.086,
10443720000759353,2018-08-18 12:00:00,2018-08-18 13:00:00,3.289,
10443720000759353,2018-08-18 13:00:00,2018-08-18 14:00:00,3.083,
10443720000759353,2018-08-18 14:00:00,2018-08-18 15:00:00,3.391,
10443720000759353,2018-08-18 15:00:00,2018-08-18 16:00:00,2.912,
10443720000759353,2018-08-18 16:00:00,2018-08-18 17:00:00,2.884,
10443720000759353,2018-08-18 17:00:00,2018-08-18 18:00:00,4.152,
10443720000759353,2018-08-18 18:00:00,2018-08-18 19:00:00,3.364,
10443720000759353,2018-08-18 19:00:00,2018-08-18 20:00:00,3.356,
10443720000759353,2018-08-18 20:00:00,2018-08-18 21:00:00,3.336,
10443720000759353,2018-08-18 21:00:00,2018-08-18 22:00:00,3.192,
10443720000759353,2018-08-18 22:00:00,2018-08-18 23:00:00,3.042,
10443720000759353,2018-08-18 23:00:00,2018-08-19 00:00:00,2.413,
10443720000759353,2018-08-19 00:00:00,2018-08-19 01:00:00,2.718,
10443720000759353,2018-08-19 01:00:00,2018-08-19 02:00:00,2.771,
10443720000759353,2018-08-19 02:00:00,2018-08-19 03:00:00,3.408,
10443720000759353,2018-08-19 03:00:00,2018-08-19 04:00:00,3.01,
10443720000759353,2018-08-19 04:00:00,2018-08-19 05:00:00,2.279,
10443720000759353,2018-08-19 05:00:00,2018-08-19 06:00:00,2.634,
10443720000759353,2018-08-19 06:00:00,2018-08-19 07:00:00,2.317,
10443720000759353,2018-08-19 07:00:00,2018-08-19 08:00:00,2.015,
10443720000759353,2018-08-19 08:00:00,2018-08-19 09:00:00,3.053,
10443720000759353,2018-08-19 09:00:00,2018-08-19 10:00:00,3.054,
10443720000759353,2018-08-19 10:00:00,2018-08-19 11:00:00,2.839,
10443720000759353,2018-08-19 11:00:00,2018-08-19 12:00:00,3.085,
10443720000759353,2018-08-19 12:00:00,2018-08-19 13:00:00,3.062,
